DOEID,HHSEX,HHAGE,EMPLOYHH,EDUCATION,SDESCENT,HOUSEHOLDER_RACE,NHSLDMEM,NUMCHILD,MONEYPY,TOTALBTU,TOTALDOL
109258,2,22,1,3,0,1,2,0,10,93344.15,1398.6
109259,1,50,1,5,0,1,1,0,14,51745.76,1477.15
109260,1,35,1,3,1,6,4,2,12,120638.52,1627.97
109261,2,33,4,2,1,1,3,1,11,130789.02,2403.74
109262,1,87,3,2,0,1,1,0,4,49859.18,2019.79
109263,1,42,1,3,0,2,1,0,10,42140.44,1304.94
109264,2,51,1,4,0,1,2,1,15,44515.43,2553.51
109265,2,33,1,5,0,1,1,0,15,36270.56,1047.95
109266,2,52,1,5,0,1,3,0,15,166463.64,2174.57
109267,2,49,4,3,1,1,1,0,7,88373.99,1677.75
109268,2,65,1,4,0,1,2,0,14,32608.2,1234.09
109269,2,68,1,3,0,6,5,1,16,110811.75,2107.95
109270,2,71,3,3,0,1,2,0,12,134509.37,3785.14
109271,1,53,1,4,0,2,4,0,16,148357.3,2112.84
109272,2,40,1,4,0,1,4,2,13,107079.34,2845.78
109273,2,71,3,4,0,1,1,0,11,80573.19,1517.93
109274,2,64,1,3,0,1,2,0,13,61177.37,1518.0
109275,1,55,4,3,1,1,2,1,3,71528.5,1153.47
109276,2,43,1,3,0,1,1,0,14,45243.75,3843.81
109277,2,47,1,3,0,1,2,0,12,13564.25,1046.47
109278,2,69,2,4,0,1,1,0,5,32772.13,1249.99
109279,2,54,4,1,0,2,1,0,1,22075.73,640.3
109280,1,64,3,2,0,6,1,0,1,40555.52,1540.6
109281,2,55,1,4,0,1,4,2,14,55626.4,1243.91
109282,1,85,3,3,0,1,1,0,14,27353.98,840.37
109283,2,42,1,5,0,1,3,1,16,32403.49,2697.94
109284,1,77,3,2,0,1,2,0,11,83854.75,2047.92
109285,2,66,3,3,0,1,2,0,11,48406.92,1822.04
109286,2,53,1,4,0,1,4,2,16,175313.78,4817.88
109287,1,58,1,2,0,2,5,0,11,88118.31,3376.71
109288,1,32,4,2,1,1,4,2,7,67400.85,1446.97
109289,1,68,3,3,0,1,1,0,10,53566.71,1656.41
109290,1,45,1,4,0,1,2,0,16,153870.16,2762.38
109291,2,59,1,3,0,1,2,0,15,27216.76,912.98
109292,2,51,1,3,0,1,1,0,14,78908.56,1465.17
109293,1,70,3,3,0,1,2,0,9,83204.81,2040.63
109294,2,62,1,5,0,4,3,0,15,27758.93,2325.67
109295,1,67,3,3,0,1,2,0,2,82283.33,1197.82
109296,1,59,3,4,0,2,2,0,11,99054.59,3463.92
109297,2,33,1,5,0,1,2,0,16,58490.66,1561.63
109298,2,60,4,3,0,1,2,0,7,89993.84,3032.48
109299,1,51,1,4,0,2,3,1,15,35911.92,855.61
109300,2,58,4,2,0,1,3,0,15,83475.7,2164.64
109301,2,48,1,4,0,1,3,2,9,82634.16,854.42
109302,1,65,3,4,0,1,2,0,12,42086.88,1351.84
109303,1,89,3,2,0,4,1,0,3,26217.38,584.26
109304,1,34,1,5,0,1,2,0,15,44683.55,2441.83
109305,2,58,1,3,0,1,1,0,8,32399.41,1072.07
109306,2,33,4,4,1,1,2,0,12,60421.2,1565.74
109307,1,69,3,3,0,1,2,0,13,94673.63,2873.55
109308,1,61,1,3,0,1,2,0,13,16245.78,707.21
109309,2,52,1,5,0,1,4,1,16,234790.0,7315.94
109310,1,26,1,4,0,1,2,0,14,31976.98,1069.06
109311,1,85,3,2,0,1,1,0,1,17358.44,579.04
109312,1,31,1,4,0,1,3,1,15,112019.76,1960.74
109313,2,34,1,2,0,1,2,0,12,64443.2,2335.91
109314,1,59,1,2,0,1,3,1,9,71801.24,1322.8
109315,1,36,4,1,1,1,3,0,3,150587.72,2396.7
109316,1,68,3,3,0,1,2,0,11,39402.26,738.86
109317,1,45,4,2,0,2,1,0,9,39908.7,1142.06
109318,1,29,1,4,0,1,2,0,15,89417.93,1166.42
109319,1,80,3,3,0,1,1,0,8,69347.57,2291.01
109320,1,70,3,2,0,1,1,0,6,39389.37,784.1
109321,1,52,4,3,1,1,4,0,16,169579.16,3547.49
109322,1,30,4,4,1,1,2,0,5,56415.02,1819.75
109323,2,30,4,3,0,2,2,0,4,148975.13,2911.39
109324,2,67,1,3,0,1,6,2,15,122071.62,2353.17
109325,2,50,2,4,0,1,1,0,9,74840.28,1105.03
109326,1,68,1,3,0,2,1,0,7,31783.4,993.82
109327,1,61,3,4,0,1,3,0,14,230096.77,7314.05
109328,2,33,2,4,1,1,2,0,15,45839.87,1185.12
109329,2,56,4,4,0,1,1,0,4,58667.07,1773.9
109330,1,45,1,4,1,1,2,0,11,24016.22,929.28
109331,1,36,1,3,0,1,4,2,16,87796.84,3557.39
109332,2,54,1,5,0,4,3,1,15,34618.82,361.72
109333,1,33,4,1,0,1,3,1,8,91741.67,1552.82
109334,1,28,1,3,0,1,2,0,13,59980.63,557.43
109335,1,50,1,4,0,1,4,1,16,79734.7,2364.03
109336,2,25,1,2,1,5,1,0,1,34646.58,2936.15
109337,2,59,1,4,0,4,4,0,13,45019.87,760.67
109338,1,68,3,3,0,1,1,0,12,21787.35,677.16
109339,2,49,1,2,0,4,5,1,14,113624.34,2244.27
109340,2,85,3,2,0,1,2,0,7,118279.19,1838.05
109341,1,32,1,4,0,1,1,0,14,6684.63,336.24
109342,1,78,3,4,0,1,1,0,11,111421.22,1378.91
109343,2,40,1,3,1,6,3,1,16,99878.84,1745.72
109344,1,64,1,2,0,1,3,0,15,101897.17,1759.77
109345,1,64,2,3,0,1,2,0,11,85168.23,2146.69
109346,1,33,4,2,0,1,5,3,12,79850.98,1993.82
109347,1,66,3,3,0,1,1,0,11,74329.17,1034.69
109348,1,56,1,2,0,1,1,0,10,68405.73,552.98
109349,1,82,3,5,0,1,1,0,15,145169.36,3256.01
109350,2,29,1,3,0,1,1,0,8,68601.57,1277.06
109351,1,32,1,5,0,1,2,0,15,59658.92,2918.89
109352,2,41,1,3,0,1,2,0,13,59567.34,1461.73
109353,2,65,3,5,0,1,2,0,14,93125.72,1489.63
109354,2,73,3,3,0,6,1,0,6,27020.25,773.77
109355,1,40,2,3,0,1,7,4,8,154146.91,3100.31
109356,1,48,3,2,1,1,1,0,2,30796.33,878.45
109357,1,69,3,2,0,1,5,0,11,132378.08,2993.08
109358,2,36,1,4,0,1,4,2,16,160759.97,3511.39
109359,1,37,4,4,1,1,2,1,4,40697.84,729.96
109360,1,18,4,1,1,1,5,1,6,51498.13,1721.69
109361,1,62,1,3,0,1,2,0,12,47740.2,1736.93
109362,2,29,1,5,0,1,3,1,12,135176.25,2120.55
109363,1,89,3,2,0,1,1,0,13,102710.89,3089.13
109364,1,57,2,4,0,1,1,0,15,16080.64,606.26
109365,1,40,1,4,0,1,3,1,15,94862.04,1773.8
109366,2,48,1,4,0,1,5,3,14,82382.41,2181.48
109367,1,51,1,5,0,1,2,0,16,64980.25,1334.35
109368,1,43,1,4,0,1,4,2,15,111533.57,2317.33
109369,1,71,3,5,0,1,2,0,15,41666.47,954.62
109370,2,75,3,4,0,2,2,0,11,65584.75,2384.72
109371,1,25,1,4,0,1,1,0,10,7677.08,548.34
109372,2,72,1,4,0,1,2,0,10,90362.02,2186.56
109373,1,58,4,5,0,1,2,1,6,58660.28,1463.83
109374,2,44,1,4,0,1,3,1,16,76029.57,1517.62
109375,1,39,1,5,0,1,5,3,15,102511.72,2324.93
109376,1,58,3,4,0,1,1,0,7,37308.39,1266.36
109377,1,52,1,3,0,1,2,0,16,84773.42,3187.27
109378,2,74,3,3,0,4,5,0,11,61554.21,1842.03
109379,1,57,1,1,0,1,1,0,9,97537.95,2655.46
109380,2,52,2,5,0,1,4,2,15,164774.09,4166.54
109381,2,45,4,3,0,1,3,0,8,58603.2,1203.29
109382,1,27,2,2,0,2,5,3,12,38233.49,1233.79
109383,2,69,4,1,0,4,2,0,3,15490.91,338.08
109384,2,78,3,5,0,1,2,0,11,122922.88,1502.66
109385,1,41,1,3,0,1,1,0,11,47857.96,1616.82
109386,1,49,1,4,0,1,2,0,16,206584.0,7467.54
109387,1,29,4,3,0,1,1,0,7,42335.96,1321.63
109388,1,45,1,3,0,1,5,3,7,100958.62,2300.11
109389,1,58,1,1,0,1,1,0,8,33418.54,940.95
109390,2,51,3,4,0,1,5,1,16,179811.33,3453.42
109391,1,68,3,4,0,1,2,0,12,82809.14,1643.01
109392,2,69,2,4,0,1,2,0,13,113267.05,1911.42
109393,2,72,2,4,0,1,2,0,14,119874.03,3156.55
109394,1,69,2,5,0,1,2,0,16,104770.52,2459.41
109395,2,89,3,4,0,1,4,0,14,64479.43,2106.57
109396,2,72,3,2,0,1,2,0,7,57250.52,1685.8
109397,1,58,1,5,0,1,2,1,16,112964.91,2765.58
109398,2,80,3,3,0,1,1,0,10,15425.61,501.59
109399,1,56,1,3,0,1,2,0,14,100101.22,1148.27
109400,1,20,4,2,1,1,3,0,8,139753.85,2480.2
109401,2,50,1,4,0,2,5,2,12,23018.4,896.45
109402,1,62,4,1,1,3,2,0,12,29247.52,756.46
109403,2,57,1,2,0,2,1,0,12,30725.09,925.98
109404,2,22,1,2,0,1,2,0,9,146813.69,2149.73
109405,2,73,3,2,0,2,2,0,11,85219.79,1602.88
109406,1,44,1,3,1,1,6,2,16,96331.02,3095.34
109407,2,70,3,4,0,1,2,0,14,125181.31,1564.88
109408,1,49,2,3,0,1,3,0,5,100372.96,1344.04
109409,2,65,3,3,0,1,2,0,14,50775.43,1305.13
109410,2,30,1,4,1,1,2,0,1,15373.87,637.53
109411,2,82,3,4,0,1,2,0,12,115844.26,1376.01
109412,1,25,1,3,0,1,2,0,11,22475.69,682.35
109413,2,45,1,5,0,1,5,3,16,44036.4,2009.48
109414,2,55,4,2,0,1,4,1,10,59073.94,1644.81
109415,2,67,3,4,0,1,1,0,11,87466.47,1521.18
109416,1,72,3,3,0,1,4,1,8,70915.58,1873.69
109417,2,29,1,2,0,3,4,1,15,102942.19,2931.41
109418,1,42,4,3,0,1,2,0,1,46809.92,1506.97
109419,2,74,1,4,0,1,3,0,13,50520.57,1647.84
109420,1,26,1,4,0,1,2,0,13,66667.02,1567.99
109421,2,69,3,4,0,1,2,0,14,141154.32,4107.84
109422,1,38,4,3,0,1,1,0,1,63155.27,1630.4
109423,2,36,1,2,1,1,5,3,14,52228.91,1974.68
109424,1,55,4,1,1,1,3,0,11,48030.72,1310.62
109425,2,49,4,5,0,1,1,0,7,12543.07,1060.39
109426,1,40,1,4,0,1,1,0,16,70823.59,929.53
109427,1,56,4,2,0,1,4,0,4,58696.95,1854.01
109428,1,68,3,2,1,1,3,0,4,50162.87,1153.38
109429,1,79,4,4,0,1,1,0,9,54155.3,1806.82
109430,2,67,3,5,0,1,1,0,8,46847.25,1322.75
109431,1,50,2,3,1,1,3,0,13,188359.83,3761.1
109432,1,63,1,2,0,1,2,0,13,86862.36,1977.26
109433,1,65,1,4,0,1,2,0,15,110814.33,3343.69
109434,2,34,1,3,0,1,2,0,14,138942.07,2418.93
109435,2,51,1,4,1,1,5,2,15,171902.21,2144.07
109436,2,43,1,4,0,1,4,2,16,79859.93,2396.73
109437,2,63,4,4,0,4,4,0,14,43779.02,874.4
109438,1,47,1,4,0,1,3,1,14,62079.38,1695.77
109439,2,40,1,4,0,1,1,0,12,44586.77,1227.46
109440,2,43,1,5,0,1,4,2,16,183334.24,3338.47
109441,2,62,1,1,0,1,3,0,13,48862.91,2029.61
109442,1,58,1,3,0,1,1,0,13,96332.06,1840.23
109443,1,23,2,3,0,1,2,0,13,48328.75,998.86
109444,1,82,3,3,0,1,2,0,16,86242.64,1294.02
109445,1,59,1,2,0,1,1,0,11,27131.43,771.76
109446,2,28,1,4,0,1,2,0,16,70572.14,1683.81
109447,2,56,1,4,0,1,1,0,12,96871.88,1617.66
109448,1,33,1,3,0,1,2,1,10,113657.72,2812.67
109449,1,45,1,3,0,1,3,1,10,160367.21,3822.99
109450,2,70,3,5,0,1,2,0,9,74950.61,1431.0
109451,2,60,1,3,0,1,2,0,12,106895.86,3164.56
109452,2,58,1,2,0,1,2,0,11,140416.39,2320.95
109453,1,49,1,3,0,4,2,1,16,69565.01,1012.36
109454,2,50,1,4,0,1,1,0,13,52579.44,1192.23
109455,2,90,3,4,0,1,1,0,7,9393.79,792.34
109456,2,78,3,3,1,1,2,0,11,27765.9,946.38
109457,1,51,1,4,0,1,5,1,16,112352.68,3630.74
109458,1,89,3,4,0,1,1,0,8,4943.89,404.43
109459,1,50,1,3,0,1,2,0,15,226941.13,4263.87
109460,1,73,3,4,0,1,2,0,16,113078.72,3375.22
109461,2,53,1,5,0,1,7,3,15,135167.31,3925.7
109462,1,38,1,5,0,1,3,1,15,34535.83,1901.2
109463,1,61,1,3,0,1,2,0,14,94197.58,1833.07
109464,2,25,4,2,1,1,1,0,1,17047.65,1058.59
109465,1,60,3,3,0,1,1,0,5,90794.86,2035.13
109466,2,63,1,5,0,1,2,0,15,73437.34,1498.77
109467,1,66,3,3,0,1,1,0,6,11730.25,455.24
109468,2,80,3,5,0,1,2,0,15,100541.12,1993.33
109469,2,80,3,2,0,1,2,0,12,125017.98,1688.76
109470,1,38,4,5,0,1,2,1,16,179791.53,2792.96
109471,2,68,2,2,0,3,2,0,9,67346.86,1503.75
109472,2,24,1,4,0,1,2,0,15,22662.56,768.23
109473,2,58,1,5,0,1,2,0,16,58273.43,2164.94
109474,2,41,1,5,0,1,4,2,16,55497.84,2386.58
109475,2,38,1,4,0,1,2,0,15,137170.97,3407.05
109476,2,49,2,4,0,1,3,1,9,148335.7,3934.87
109477,1,66,3,3,0,4,2,0,12,212484.31,3383.71
109478,2,69,3,3,0,1,2,0,13,91754.8,1169.24
109479,2,35,1,3,0,2,4,2,14,72837.56,1310.1
109480,2,56,3,2,0,1,4,0,6,37146.41,1373.16
109481,1,66,3,3,0,1,5,2,12,44361.14,1391.16
109482,2,37,1,4,0,1,4,2,13,43542.48,1207.85
109483,2,29,1,4,0,1,2,0,16,46222.62,1353.56
109484,2,38,1,5,0,1,2,0,16,38683.2,1534.45
109485,2,45,1,2,0,1,1,0,9,67952.57,1138.78
109486,1,68,2,3,0,1,1,0,4,40057.18,1268.86
109487,2,44,1,4,0,1,4,2,15,105128.48,2438.9
109488,2,34,1,4,0,1,4,2,16,65628.81,2348.04
109489,2,57,1,5,0,1,2,0,16,179450.8,3902.96
109490,1,62,3,2,0,1,1,0,3,30860.67,1182.65
109491,1,30,4,3,0,6,6,3,12,59085.33,1864.02
109492,1,79,3,3,0,1,3,0,11,120103.78,2848.48
109493,1,60,3,5,0,1,2,0,15,95338.63,1637.8
109494,2,31,1,4,0,1,3,1,15,33065.86,1186.05
109495,2,73,1,1,1,4,1,0,8,19883.54,386.57
109496,1,71,3,2,0,5,2,0,12,33296.62,1091.16
109497,1,54,1,1,0,1,2,0,7,52494.8,1484.35
109498,2,65,3,3,0,1,2,0,10,85616.77,2260.71
109499,2,75,3,4,0,1,2,0,12,57556.0,1502.37
109500,2,52,1,3,1,1,2,0,14,65652.82,1548.84
109501,2,41,1,4,0,1,5,3,15,152424.29,3569.04
109502,2,39,1,5,0,1,3,1,15,96534.41,2177.17
109503,2,42,1,4,0,1,4,2,16,91831.86,1731.0
109504,2,37,4,3,0,6,4,2,9,73805.8,1759.98
109505,1,39,3,4,0,1,4,2,15,140048.38,3444.25
109506,1,64,1,5,0,1,1,0,13,45501.83,1218.06
109507,1,73,2,5,0,1,1,0,16,41836.48,1380.0
109508,2,48,1,3,0,1,1,0,15,21385.25,1177.48
109509,2,30,1,5,0,4,2,0,7,14221.36,708.84
109510,2,56,1,3,0,1,4,0,14,59673.46,1497.43
109511,1,62,3,2,0,2,2,0,13,66900.98,1396.59
109512,1,55,1,2,0,1,1,0,9,74129.57,1870.13
109513,1,57,3,2,0,1,2,0,5,70789.14,1643.7
109514,1,64,1,4,0,1,1,0,14,61596.58,1688.78
109515,1,45,1,4,0,1,1,0,15,54626.25,1378.81
109516,2,32,1,5,0,1,2,0,16,297395.1,7810.79
109517,2,56,1,3,0,1,1,0,13,41165.99,967.61
109518,2,54,1,3,0,2,1,0,12,22766.51,459.22
109519,2,58,1,4,0,1,3,0,14,89276.84,1547.7
109520,2,58,1,5,0,1,2,0,16,101599.93,3325.8
109521,1,67,3,3,0,1,2,0,11,74040.85,1713.35
109522,1,90,3,3,0,1,1,0,1,188771.48,4033.26
109523,1,21,1,3,0,1,2,0,6,9521.87,485.91
109524,2,62,1,5,0,1,1,0,9,30116.56,961.42
109525,1,30,4,2,1,1,4,2,8,86055.21,2708.12
109526,1,64,4,2,0,1,2,0,15,81157.88,2513.21
109527,2,54,1,5,0,1,2,0,15,34912.58,1462.27
109528,1,33,1,2,0,1,5,0,16,100913.16,1300.31
109529,1,53,2,4,0,1,3,1,9,15618.07,1061.99
109530,1,29,1,4,0,1,5,3,14,85908.12,955.13
109531,2,47,1,3,0,1,4,1,15,57061.02,2240.13
109532,1,54,4,2,0,1,2,0,13,80822.32,1778.7
109533,1,42,1,5,0,1,3,1,15,108818.12,1377.48
109534,2,72,3,5,0,1,2,0,12,71952.61,2770.58
109535,2,29,1,3,0,1,1,0,7,76833.26,1763.09
109536,2,50,1,4,0,1,4,2,14,98106.84,2867.08
109537,1,67,3,5,0,1,3,1,15,135875.53,2709.04
109538,1,56,1,5,0,1,1,0,16,95239.27,1545.53
109539,2,64,1,2,0,1,1,0,12,68194.48,1500.15
109540,1,57,1,4,0,1,1,0,13,74023.76,1375.12
109541,1,29,1,3,0,1,2,0,14,29220.19,1249.05
109542,1,42,1,4,0,1,1,0,15,73437.27,1238.91
109543,1,77,3,3,1,1,3,0,9,43305.68,810.3
109544,2,50,1,5,0,1,1,0,16,39939.33,4842.21
109545,2,67,3,3,0,1,5,1,13,148947.2,3100.58
109546,1,61,1,3,1,1,2,0,16,180428.1,1995.89
109547,1,79,3,2,0,1,1,0,7,42120.49,1584.95
109548,1,39,1,2,1,1,2,0,14,47736.23,1517.99
109549,1,45,1,4,0,1,6,2,7,52117.72,1802.08
109550,1,51,1,5,0,1,1,0,14,95988.38,1623.23
109551,2,68,3,4,0,1,1,0,13,86593.74,1247.77
109552,2,78,3,3,0,1,2,0,11,82671.97,1641.46
109553,2,90,3,5,0,1,2,0,11,164294.22,3687.72
109554,2,73,3,2,1,1,1,0,7,40079.75,1297.57
109555,1,63,3,4,0,1,2,0,15,117773.9,1712.4
109556,1,74,3,3,0,1,1,0,8,35493.23,809.1
109557,2,43,1,3,0,1,1,0,14,57428.94,1581.84
109558,2,65,3,3,0,1,1,0,13,59474.65,1922.51
109559,1,57,1,3,0,1,2,0,14,95172.15,2655.95
109560,1,58,4,1,0,3,1,0,4,75494.25,918.52
109561,1,62,3,4,0,1,2,0,12,91221.85,1985.23
109562,2,64,1,3,0,1,1,0,11,53858.06,758.95
109563,1,47,4,1,1,1,6,1,7,91971.61,2400.3
109564,1,47,1,4,0,1,2,0,16,167283.21,2028.55
109565,2,30,1,4,0,1,2,0,15,96736.33,1527.09
109566,2,45,1,5,0,4,5,3,16,86349.27,1123.08
109567,1,72,3,5,0,1,2,0,15,94549.38,2711.34
109568,1,57,3,3,0,1,2,0,8,94000.09,2349.54
109569,1,69,3,3,0,1,1,0,3,4803.4,333.91
109570,1,68,2,3,0,1,2,0,10,53786.09,2229.39
109571,2,27,1,5,0,1,2,0,15,15023.8,1407.17
109572,1,38,1,3,0,1,2,0,16,25514.96,836.68
109573,1,36,1,3,0,1,4,2,14,66746.83,2335.86
109574,1,77,4,1,0,1,2,1,2,57387.15,1787.53
109575,2,50,1,3,0,1,3,2,16,184409.71,2475.57
109576,1,42,1,3,0,1,2,0,10,57743.02,1823.47
109577,1,49,1,4,1,1,4,2,11,43893.16,1603.97
109578,1,43,4,4,0,1,2,0,7,226615.67,3482.72
109579,2,34,1,4,0,2,6,3,1,46301.26,2907.83
109580,1,36,1,5,0,1,1,0,16,66506.33,1282.6
109581,1,58,1,5,0,1,2,0,16,59731.65,1207.73
109582,1,28,4,2,0,4,2,0,2,26734.02,1263.73
109583,1,29,1,4,0,1,2,0,11,36458.14,1532.31
109584,2,59,1,4,1,1,1,0,14,59917.73,1111.88
109585,2,57,1,3,0,2,3,0,15,1691.38,56.47
109586,1,69,3,5,1,1,1,0,9,28002.99,797.93
109587,2,53,1,3,0,1,3,0,12,69601.01,2229.71
109588,1,78,3,1,0,1,1,0,5,46072.67,1645.86
109589,2,34,1,2,0,1,3,1,12,80322.06,2296.81
109590,1,51,1,3,0,1,2,0,13,133117.7,4226.13
109591,2,79,3,4,0,1,2,0,16,193293.65,2662.07
109592,2,49,1,2,0,1,4,1,12,119781.96,3774.07
109593,1,68,3,1,0,1,1,0,6,24601.7,1001.04
109594,2,80,3,2,0,1,2,0,12,116201.92,2600.13
109595,2,90,3,3,0,1,1,0,9,136278.3,2265.35
109596,2,81,3,3,0,1,2,0,5,82445.11,1446.33
109597,2,32,1,4,0,4,1,0,10,34216.97,964.75
109598,2,57,1,2,1,1,4,0,14,53736.05,2429.15
109599,1,47,1,5,0,1,3,0,16,89137.95,2623.0
109600,1,24,4,3,0,1,2,0,7,56376.67,933.88
109601,1,54,1,3,0,1,3,0,15,101484.91,2518.4
109602,2,77,3,4,0,1,3,0,15,82079.84,2350.77
109603,2,72,3,2,0,1,2,0,13,102108.24,2447.64
109604,1,70,3,4,0,1,2,0,13,86453.21,1867.22
109605,2,68,3,5,0,1,2,0,16,200982.52,5315.22
109606,1,66,3,5,0,1,2,0,14,153234.37,3362.26
109607,2,60,1,3,0,1,1,0,9,99750.6,1417.26
109608,2,40,1,5,0,4,4,2,16,117893.32,1975.37
109609,2,52,4,3,0,1,1,0,4,35298.51,970.7
109610,1,58,2,4,0,1,2,1,16,111873.73,3304.47
109611,2,64,3,3,0,1,2,0,15,163611.59,4407.97
109612,2,50,1,2,0,2,2,0,13,41571.15,1226.75
109613,1,61,3,3,0,1,2,0,15,173253.74,4217.14
109614,1,51,1,5,0,2,3,0,14,74982.85,1398.92
109615,1,86,3,3,0,1,1,0,7,115975.96,1656.76
109616,1,84,4,3,0,1,1,0,16,56508.66,1075.41
109617,1,69,3,4,0,2,2,0,14,73130.9,1744.42
109618,1,61,1,3,0,1,1,0,12,45804.0,1362.26
109619,2,64,3,4,0,4,2,0,11,186452.23,2364.82
109620,2,41,1,4,0,1,4,2,16,152044.07,3246.01
109621,1,37,2,4,0,1,4,2,16,137315.26,1962.0
109622,2,72,3,5,0,1,3,0,16,51215.39,2213.54
109623,1,69,3,2,0,6,2,0,14,130216.33,1990.18
109624,2,62,2,4,1,1,2,0,8,54961.11,1561.14
109625,1,75,3,2,0,1,1,0,7,28923.02,998.2
109626,2,83,3,5,0,1,2,0,11,119066.99,2968.04
109627,2,57,1,2,0,1,2,0,13,60338.12,2424.39
109628,2,39,1,5,0,1,3,0,16,94754.39,1879.1
109629,2,38,3,5,0,6,1,0,4,40805.98,2101.84
109630,1,37,1,4,0,2,5,3,13,144054.9,2459.19
109631,2,25,1,2,0,1,2,0,10,35116.22,1279.4
109632,1,64,2,2,0,1,2,0,10,64050.35,1301.55
109633,2,54,1,3,0,1,3,0,15,186117.26,2284.66
109634,2,83,4,2,0,5,3,0,9,49547.99,1443.6
109635,2,67,3,3,0,1,2,0,11,131752.38,3191.6
109636,2,83,3,2,0,1,2,0,15,116358.02,2383.68
109637,2,60,2,5,0,1,1,0,12,87656.29,1446.4
109638,1,73,3,3,0,1,2,0,9,155551.83,4618.14
109639,2,62,2,2,0,2,1,0,5,60839.72,1836.45
109640,2,71,3,3,0,1,2,0,14,118981.37,1433.08
109641,1,68,3,4,0,1,2,0,14,123265.71,2989.27
109642,2,45,4,2,0,1,2,0,7,41717.95,1305.93
109643,2,78,3,4,0,1,2,0,13,53574.98,1380.99
109644,2,71,3,4,0,1,2,0,16,93820.41,2754.49
109645,2,74,3,4,0,1,2,0,13,128778.08,3797.14
109646,1,29,1,4,0,1,2,0,15,73265.0,1167.71
109647,1,64,3,3,0,1,2,0,10,67249.21,2159.97
109648,2,83,3,3,0,1,1,0,10,77014.82,1962.57
109649,1,22,2,3,0,2,2,1,6,36135.3,1179.8
109650,1,33,1,5,0,2,3,0,15,55359.65,1792.92
109651,2,68,3,4,0,1,2,0,16,102597.86,2107.6
109652,1,69,1,3,0,1,3,0,8,54672.12,1869.98
109653,1,90,3,2,0,1,1,0,1,37381.46,763.29
109654,2,32,4,2,0,1,1,0,7,38091.28,488.71
109655,1,61,4,3,0,1,1,0,6,17447.26,859.42
109656,2,72,2,4,0,1,6,2,8,66229.64,2153.58
109657,2,77,3,5,0,1,2,0,16,62362.37,501.98
109658,2,53,1,4,0,1,3,1,16,122799.52,4250.76
109659,2,53,3,2,0,3,1,0,4,40912.37,1465.48
109660,1,90,3,5,0,1,1,0,8,26227.55,812.23
109661,2,56,1,3,0,1,4,1,16,267093.37,2197.22
109662,1,24,4,3,0,1,4,2,2,7679.48,213.74
109663,2,73,3,3,0,1,1,0,12,97367.4,1853.88
109664,2,74,3,3,0,1,1,0,15,57596.33,1066.71
109665,1,47,1,3,0,4,3,0,14,75018.43,1452.1
109666,1,59,1,2,0,1,1,0,13,92938.24,999.23
109667,1,30,4,4,0,6,2,1,7,26616.32,737.65
109668,1,75,3,5,0,1,2,0,13,87557.43,2521.13
109669,1,71,3,4,0,1,1,0,7,31182.7,1180.6
109670,1,58,2,4,0,1,2,0,16,94768.66,1594.16
109671,1,41,1,3,0,2,2,1,11,8243.13,733.83
109672,1,51,4,3,1,1,1,0,6,45638.94,1427.75
109673,2,73,3,3,0,1,1,0,7,83125.18,2758.47
109674,2,77,3,2,0,1,1,0,5,70484.63,1511.44
109675,1,69,2,3,0,1,2,0,12,111587.63,4466.4
109676,2,68,1,5,0,1,2,1,16,22903.65,1225.16
109677,1,90,3,2,0,1,1,0,9,60756.77,946.34
109678,1,88,3,3,0,1,1,0,13,67818.51,1872.61
109679,2,70,3,3,1,1,1,0,12,22713.84,1005.73
109680,2,50,1,5,0,1,5,3,16,119390.42,1941.61
109681,1,70,3,3,0,1,2,0,7,45242.47,1677.48
109682,1,68,3,4,0,1,1,0,10,177671.22,1808.81
109683,1,81,3,5,0,1,1,0,15,123022.4,1512.39
109684,1,30,4,4,1,1,3,1,5,32216.38,1226.93
109685,2,24,1,3,0,1,4,2,12,63544.68,2102.88
109686,2,30,2,4,0,1,2,0,11,12850.33,777.34
109687,2,53,1,3,0,1,3,0,14,85288.03,2360.32
109688,1,40,1,4,0,2,5,2,15,134513.56,2563.28
109689,1,60,1,2,0,1,2,0,15,87944.8,2716.06
109690,1,41,1,5,0,1,4,2,14,100837.82,2233.57
109691,1,23,2,2,1,1,2,0,10,48201.55,1395.38
109692,1,84,3,4,0,1,2,0,10,47497.91,4340.62
109693,2,62,3,4,1,1,3,0,12,138696.85,2392.81
109694,2,45,1,5,0,1,5,1,15,97798.61,1423.11
109695,2,69,3,3,0,1,2,0,8,251804.82,3407.57
109696,1,42,2,4,1,1,5,2,16,72801.76,2359.0
109697,2,19,4,2,0,1,2,0,1,22228.27,319.8
109698,2,64,1,2,0,1,2,0,13,87916.33,2765.17
109699,2,74,3,4,0,1,2,0,11,89665.28,1354.0
109700,1,75,3,4,0,1,1,0,12,25848.08,751.36
109701,2,74,3,2,0,1,1,0,3,55071.38,1669.75
109702,1,37,1,5,0,1,4,2,16,106443.23,1731.99
109703,2,39,1,3,0,1,2,1,9,50449.13,1419.97
109704,2,50,4,3,0,1,1,0,11,10216.5,369.54
109705,1,82,3,5,0,1,1,0,13,67822.13,2272.09
109706,2,78,3,3,0,1,2,0,11,101844.76,1349.48
109707,1,30,2,5,0,4,3,0,8,25966.54,749.8
